id,card_holder_key,card_holder,card_holder_inst_key,building_key,date_key,time_key,reader_key,user_type,hour,used_presence_this_day,is_enrolled_today,company,user_type_label
1501,271,a2511fec-1f3a-7111-e606-33a9a975560b,20,3,20251203,608,16,1,10,0,0,West Monroe,Personnel
1502,93,521488bc-f348-10d4-47b4-0548ba769264,4,2,20260116,360,8,2,6,0,0,Convene,Visitor
1503,71,90b1141d-899f-c9b1-5caa-d5d3fa56aec6,3,2,20251209,604,18,1,10,1,1,FASHIONPHILE,Personnel
1504,176,9d09c906-b028-0a68-3472-00433d506de3,8,3,20260107,584,10,1,9,0,1,Amazon,Personnel
1505,278,7f1f3fd9-b63c-71e8-2fe8-ffbadff9d442,22,5,20260204,820,4,1,13,0,0,JP Morgan Chase,Personnel
1506,177,4126361d-64f5-b5ab-3688-87d343197bdf,8,3,20251210,683,18,1,11,0,0,Amazon,Personnel
1507,98,098e9e87-dc8e-cac5-61d0-7922263d5f20,4,2,20251222,556,7,1,9,0,0,Convene,Personnel
1508,219,cecd1073-da2a-5a10-5f46-85b996d993b2,12,3,20260107,803,18,1,13,1,1,Palantir & Current,Personnel
1509,242,31e4ed7f-6ad8-3e3d-e6cb-326ef7ee9a48,15,5,20251222,953,13,1,15,0,0,Canada,Personnel
1510,95,42dfc728-7fda-d46f-e62f-a902faf6bf8a,4,2,20260211,672,19,2,11,0,0,Convene,Visitor
1511,212,22641690-d15c-01b2-9564-f5f9e3fc371e,11,4,20260210,660,6,1,11,0,0,RGN-New York XXXII LLC,Personnel
1512,274,446d13ab-c32f-2891-362f-54a2fc21d6ad,21,4,20251126,621,6,1,10,0,0,STRAUB COLLABORATIVE,Personnel
1513,234,91efdb7f-828d-bfab-30e1-95c5293e2e9d,14,1,20251208,867,17,1,14,0,0,32 BJ Union,Personnel
1514,181,ac4dc73d-cbad-8afc-bba6-e296288a1b0f,8,3,20251208,813,9,1,13,0,1,Amazon,Personnel
1515,58,d112b16f-b0e9-f3be-51db-58d0756e8327,2,1,20251223,866,2,1,14,0,0,Ralph Lauren Corporation,Personnel
1516,227,0d07eedf-aa28-8d27-15ab-2292b9377e9c,13,2,20251210,482,20,1,8,0,0,Roku,Personnel
1517,240,8d633117-fe5b-8fd9-ca5c-aa6074d48c2c,15,5,20251211,549,12,2,9,0,0,Canada,Visitor
1518,145,3f12fd9e-d31c-8d77-1592-74fca76e381d,6,1,20251104,510,6,2,8,0,0,Jack Studios Inc,Visitor
1519,228,1a2abf01-34ee-fdd9-5fab-ed59f55edec7,13,2,20251118,615,17,2,10,0,0,Roku,Visitor
1520,280,1bfe9ae5-b9d6-6ee7-764a-1586870ca6a3,22,5,20251209,510,10,1,8,0,0,JP Morgan Chase,Personnel
1521,15,b2ada4a6-2d7c-24f6-21f3-67c7c4c4949f,1,1,20260106,769,18,1,12,0,0,The New York & Presbyterian,Personnel
1522,274,446d13ab-c32f-2891-362f-54a2fc21d6ad,21,4,20251125,657,17,1,10,0,0,STRAUB COLLABORATIVE,Personnel
1523,196,8bf33d70-3ae6-fe04-9f43-827a2b067afe,10,4,20260212,626,1,1,10,0,0,Linhart Dentistry,Personnel
1524,257,14d78cd4-f5bf-c561-0ba5-773c85696511,18,1,20260211,588,18,1,9,1,1,RXR (75 Rock),Personnel
1525,101,fde7ddd2-b63c-db47-391f-f55398bfe71b,4,2,20251119,626,1,1,10,0,0,Convene,Personnel
1526,86,d4dac8df-d0a9-d3dc-b8cc-a497880cb866,3,2,20260108,691,12,1,11,1,1,FASHIONPHILE,Personnel
1527,241,d6c97267-2383-8b3e-c3af-678cb50c254f,15,5,20260203,798,20,1,13,0,0,Canada,Personnel
1528,57,08c9058c-e891-3cac-4f9e-74d35273bef6,2,1,20260106,763,1,1,12,1,1,Ralph Lauren Corporation,Personnel
1529,9,aa635e25-eb44-0f77-7265-6f69a1ea0dec,1,1,20251229,682,3,1,11,0,0,The New York & Presbyterian,Personnel
1530,151,f4437f79-b809-babf-867d-1cbfb38b65de,7,3,20251223,462,15,1,7,0,1,Mizuho Americas Services,Personnel
1531,14,e3fc40c8-6c2f-e54c-7607-a0d3d529e8da,1,1,20260113,693,20,1,11,0,1,The New York & Presbyterian,Personnel
1532,104,41ed446f-8949-ce63-27de-5fa29551077d,4,2,20260105,496,15,1,8,0,0,Convene,Personnel
1533,60,99d7efa5-6b53-ab32-795f-54bf7cef5409,2,1,20251222,531,19,1,8,1,1,Ralph Lauren Corporation,Personnel
1534,158,38028e2e-fa7f-638f-0fce-56f79a5df419,7,3,20260129,792,15,2,13,0,0,Mizuho Americas Services,Visitor
1535,251,cbc36bef-5a5f-9e73-0222-2ec1b285b0f7,17,4,20251230,861,8,1,14,0,0,StoneX Group Inc,Personnel
1536,261,91a0e8b1-4f94-74a2-3569-abf1db9a9784,19,2,20260109,831,14,2,13,0,0,Elite Model World,Visitor
1537,9,aa635e25-eb44-0f77-7265-6f69a1ea0dec,1,1,20260109,582,15,1,9,0,0,The New York & Presbyterian,Personnel
1538,166,659d225e-18f6-f111-07b0-49fa215b966f,8,3,20251210,954,14,1,15,0,0,Amazon,Personnel
1539,270,73bb9f6d-c3c0-6f1e-4665-ee85cb5dbfed,20,3,20251216,892,3,2,14,0,0,West Monroe,Visitor
1540,123,10e3b296-1542-653f-832b-fcb99f0f2dbb,5,2,20260129,638,20,1,10,0,0,Convene 31,Personnel
1541,176,9d09c906-b028-0a68-3472-00433d506de3,8,3,20260209,542,4,2,9,0,0,Amazon,Visitor
1542,39,f88439d0-9fc6-8301-3ade-cda1008fd51c,1,1,20260130,522,13,1,8,0,0,The New York & Presbyterian,Personnel
1543,242,31e4ed7f-6ad8-3e3d-e6cb-326ef7ee9a48,15,5,20260205,974,17,2,16,0,0,Canada,Visitor
1544,123,10e3b296-1542-653f-832b-fcb99f0f2dbb,5,2,20251126,1043,9,1,17,0,1,Convene 31,Personnel
1545,215,df3e6e35-3f5a-2740-deb4-f942c4ba5a53,12,3,20260209,633,1,2,10,0,0,Palantir & Current,Visitor
1546,266,e0e3b519-3187-0247-45e0-82d954c47c38,19,2,20251111,782,2,1,13,0,0,Elite Model World,Personnel
1547,129,ed3833c8-428b-cb03-9b7f-4bd255ecab7a,5,2,20260129,655,10,1,10,0,0,Convene 31,Personnel
1548,124,c751cc4a-36fc-f9ae-a6d8-ab1f25da3e8d,5,2,20251201,841,10,1,14,0,0,Convene 31,Personnel
1549,212,22641690-d15c-01b2-9564-f5f9e3fc371e,11,4,20260122,703,6,1,11,0,0,RGN-New York XXXII LLC,Personnel
1550,106,d16a67bf-092e-4624-a8ac-ea9ee22e6395,4,2,20260113,577,13,1,9,0,0,Convene,Personnel
1551,39,f88439d0-9fc6-8301-3ade-cda1008fd51c,1,1,20260113,821,15,1,13,0,0,The New York & Presbyterian,Personnel
1552,94,c666fcc8-ce0e-93fe-a94b-6c0f8384ed78,4,2,20251103,841,18,1,14,0,0,Convene,Personnel
1553,264,3ad3e6dc-3c16-70e7-c47c-d2bba5b7aa2d,19,2,20251118,723,8,2,12,0,0,Elite Model World,Visitor
1554,220,497d40bf-37e1-9b96-fd63-df0c25ff2662,12,3,20251203,557,16,1,9,0,0,Palantir & Current,Personnel
1555,17,d10ba14a-4540-8890-ec84-75ca06c8cf7f,1,1,20260116,639,3,1,10,0,0,The New York & Presbyterian,Personnel
1556,199,91af50fc-e08a-fe5b-a49f-70c0057b19d8,10,4,20251223,792,14,1,13,0,0,Linhart Dentistry,Personnel
1557,197,f574c172-0495-7752-55a9-a473e6a7e108,10,4,20260123,613,15,1,10,0,0,Linhart Dentistry,Personnel
1558,284,c43eba0b-e813-b4fa-e8a4-8894f7f2564e,23,5,20260205,804,4,1,13,0,0,Cahill Gordon,Personnel
1559,120,92c5f84d-48e8-98a9-1d3b-a4a31764e199,5,2,20260130,820,13,1,13,0,0,Convene 31,Personnel
1560,115,5c36f1c8-79da-fb49-82f6-19d3198b6f66,5,2,20251208,549,16,2,9,0,0,Convene 31,Visitor
1561,7,1d2a6e46-8de1-6bb4-5927-fe7483fc0f15,1,1,20251124,713,18,1,11,0,1,The New York & Presbyterian,Personnel
1562,7,1d2a6e46-8de1-6bb4-5927-fe7483fc0f15,1,1,20260113,560,16,1,9,0,0,The New York & Presbyterian,Personnel
1563,112,59fe0e04-8bc5-8487-f8d8-cc36649d002a,5,2,20251218,984,4,1,16,0,0,Convene 31,Personnel
1564,138,8f0d0049-0a58-d530-3f5b-8da2eae40ca1,6,1,20251204,856,8,1,14,0,0,Jack Studios Inc,Personnel
1565,139,6a463b15-8a30-fb2e-3638-d3577130c933,6,1,20251217,679,8,1,11,0,0,Jack Studios Inc,Personnel
1566,87,5c98abce-f087-ebcf-8e97-044df72d9ff9,3,2,20260126,500,15,2,8,0,0,FASHIONPHILE,Visitor
1567,291,82319bfe-4e81-3d03-1b81-2a288c5db69c,26,4,20260209,1062,11,1,17,0,0,The Bliss Group,Personnel
1568,102,87d756d6-6ccb-890e-7763-c3cfdc28593c,4,2,20260114,648,18,1,10,0,0,Convene,Personnel
1569,295,a120e9ae-cd3d-2774-8b69-8b9cc078085f,28,1,20251217,773,18,1,12,1,1,BasePoint Capital,Personnel
1570,38,f361245f-e671-ec9c-9d65-5fb5b1c5589a,1,1,20251110,590,2,2,9,0,0,The New York & Presbyterian,Visitor
1571,274,446d13ab-c32f-2891-362f-54a2fc21d6ad,21,4,20251201,734,10,2,12,0,0,STRAUB COLLABORATIVE,Visitor
1572,178,0dcf15f5-f087-d43f-3abf-2990bda5c0eb,8,3,20260107,509,11,1,8,0,1,Amazon,Personnel
1573,98,098e9e87-dc8e-cac5-61d0-7922263d5f20,4,2,20251128,593,19,1,9,0,0,Convene,Personnel
1574,252,9233d4c3-f3c0-1d56-f8b9-820ebc1f2d46,17,4,20251223,824,12,1,13,0,0,StoneX Group Inc,Personnel
1575,295,a120e9ae-cd3d-2774-8b69-8b9cc078085f,28,1,20251124,640,17,1,10,0,0,BasePoint Capital,Personnel
1576,33,60b23c89-4e26-4556-62b4-fa6c336f3b03,1,1,20251217,724,4,2,12,0,0,The New York & Presbyterian,Visitor
1577,220,497d40bf-37e1-9b96-fd63-df0c25ff2662,12,3,20260120,544,6,1,9,0,0,Palantir & Current,Personnel
1578,30,4e1af473-f76e-fffe-a917-9337b77b9367,1,1,20260127,712,11,1,11,0,0,The New York & Presbyterian,Personnel
1579,285,eae4723b-011f-2bd7-dade-baa4b6cbd10c,23,5,20260203,487,7,1,8,0,1,Cahill Gordon,Personnel
1580,57,08c9058c-e891-3cac-4f9e-74d35273bef6,2,1,20251125,577,2,1,9,1,1,Ralph Lauren Corporation,Personnel
1581,84,cc25526b-04dc-297d-5067-9e9dc03bb11a,3,2,20260210,539,16,1,8,0,1,FASHIONPHILE,Personnel
1582,281,5906391c-98ac-9145-f1b8-eeb8dc7d87e1,22,5,20260114,635,2,1,10,0,0,JP Morgan Chase,Personnel
1583,290,d0d05c5a-d126-2a11-8f39-c42e82fe97cd,25,3,20251229,722,13,2,12,0,0,Persistent Systems LLC,Visitor
1584,96,89504b4e-ae35-7bfd-750e-2aa682407952,4,2,20260108,702,2,1,11,0,0,Convene,Personnel
1585,126,d80a8c59-718d-8c54-c7c2-57413d97f336,5,2,20260115,796,14,2,13,0,0,Convene 31,Visitor
1586,242,31e4ed7f-6ad8-3e3d-e6cb-326ef7ee9a48,15,5,20251104,655,6,1,10,0,0,Canada,Personnel
1587,189,9542698a-0ae9-fb94-816f-b5e4e9b773d6,9,1,20260107,567,3,1,9,0,0,Warburg Pincus,Personnel
1588,145,3f12fd9e-d31c-8d77-1592-74fca76e381d,6,1,20260210,541,17,1,9,0,0,Jack Studios Inc,Personnel
1589,269,c33a4658-a168-19f8-0fdf-c70240a735b2,20,3,20260204,810,19,1,13,0,0,West Monroe,Personnel
1590,106,d16a67bf-092e-4624-a8ac-ea9ee22e6395,4,2,20260123,690,2,1,11,0,0,Convene,Personnel
1591,107,eb36e847-ced1-f9a9-6ca2-16ddecbaddac,4,2,20251231,891,15,1,14,0,0,Convene,Personnel
1592,128,ed81938b-93f2-450a-0a47-5d2814e66a0b,5,2,20260211,942,15,1,15,0,0,Convene 31,Personnel
1593,69,9b0b5824-3206-0961-db19-b5a6bf2ff3bf,2,1,20260108,705,1,1,11,1,1,Ralph Lauren Corporation,Personnel
1594,253,2a84fae7-ad6e-ceb2-50a5-ea605b912601,17,4,20260116,704,17,1,11,0,0,StoneX Group Inc,Personnel
1595,32,1aeab4a0-da16-2190-a658-562d7c11544d,1,1,20251204,885,12,1,14,0,0,The New York & Presbyterian,Personnel
1596,218,72155ecc-855c-c933-e439-202dd8bef13c,12,3,20251120,619,1,1,10,0,0,Palantir & Current,Personnel
1597,231,8a01651e-3227-a1ff-b6ce-8605a146c5b6,14,1,20260114,573,5,1,9,0,0,32 BJ Union,Personnel
1598,239,a9766ed5-372c-23b0-e73d-249fe0a9fb20,15,5,20260122,784,9,2,13,0,0,Canada,Visitor
1599,250,88dea244-089b-b75c-436e-55fe69ea8c46,17,4,20251125,980,9,1,16,0,0,StoneX Group Inc,Personnel
1600,19,4d5f09e3-1c7d-aa87-f59d-42bb347b7eee,1,1,20251125,645,18,2,10,0,0,The New York & Presbyterian,Visitor
1601,198,37fec987-e539-7968-dc35-a1d5b60213be,10,4,20251217,1080,19,1,18,0,0,Linhart Dentistry,Personnel
1602,104,41ed446f-8949-ce63-27de-5fa29551077d,4,2,20260114,526,6,1,8,0,0,Convene,Personnel
1603,36,fcc99495-138a-c336-7dea-1cdb18d9c42d,1,1,20251203,584,1,1,9,0,0,The New York & Presbyterian,Personnel
1604,68,d85cabd3-2f4e-6197-136d-8226a2ad4942,2,1,20251205,811,10,1,13,0,0,Ralph Lauren Corporation,Personnel
1605,115,5c36f1c8-79da-fb49-82f6-19d3198b6f66,5,2,20251119,736,2,1,12,0,1,Convene 31,Personnel
1606,242,31e4ed7f-6ad8-3e3d-e6cb-326ef7ee9a48,15,5,20260127,612,2,1,10,0,0,Canada,Personnel
1607,219,cecd1073-da2a-5a10-5f46-85b996d993b2,12,3,20251125,678,13,1,11,0,1,Palantir & Current,Personnel
1608,176,9d09c906-b028-0a68-3472-00433d506de3,8,3,20251219,638,1,1,10,0,0,Amazon,Personnel
1609,49,9bcf2ab9-9349-5f34-8929-f09089a4f0b0,2,1,20260121,550,9,1,9,0,0,Ralph Lauren Corporation,Personnel
1610,204,03a19036-8e1d-d5eb-126f-9ddd281332bd,10,4,20251103,863,14,1,14,0,1,Linhart Dentistry,Personnel
1611,94,c666fcc8-ce0e-93fe-a94b-6c0f8384ed78,4,2,20260128,691,20,1,11,0,0,Convene,Personnel
1612,266,e0e3b519-3187-0247-45e0-82d954c47c38,19,2,20260127,489,6,1,8,0,0,Elite Model World,Personnel
1613,119,e6037a42-644e-0795-4680-a004d2c20519,5,2,20251112,490,17,2,8,0,0,Convene 31,Visitor
1614,107,eb36e847-ced1-f9a9-6ca2-16ddecbaddac,4,2,20260121,615,9,1,10,0,0,Convene,Personnel
1615,63,3892c748-1b8a-ebb3-27d5-b38e42c730a4,2,1,20251128,565,19,1,9,0,0,Ralph Lauren Corporation,Personnel
1616,229,97a05e30-149a-42c8-bfff-6430a1061ef4,14,1,20251224,577,9,1,9,0,0,32 BJ Union,Personnel
1617,80,7177c969-6142-596d-d4e9-d67633d1e383,3,2,20251226,591,14,1,9,0,0,FASHIONPHILE,Personnel
1618,267,2ace2df6-eb35-0f29-8157-5366ab0eafb7,20,3,20251217,499,5,2,8,0,0,West Monroe,Visitor
1619,58,d112b16f-b0e9-f3be-51db-58d0756e8327,2,1,20251120,537,1,2,8,0,0,Ralph Lauren Corporation,Visitor
1620,261,91a0e8b1-4f94-74a2-3569-abf1db9a9784,19,2,20260212,607,13,1,10,0,0,Elite Model World,Personnel
1621,172,02e8d818-a0ec-2701-0ff7-1221a482b10f,8,3,20251231,587,12,1,9,0,0,Amazon,Personnel
1622,258,e81e9a0c-ff15-f54a-0c0b-84b7b67152d6,18,1,20260113,716,9,1,11,1,1,RXR (75 Rock),Personnel
1623,3,bc0a8b13-9278-8b74-40b5-c505a31bc64a,1,1,20260210,602,15,2,10,0,0,The New York & Presbyterian,Visitor
1624,245,84a684b8-9fb8-45e8-6452-2610914afae7,16,5,20251215,606,10,1,10,0,0,Guidehouse,Personnel
1625,226,97bf0c03-ec79-b168-9c70-3bc506983b03,13,2,20251124,719,3,1,11,0,0,Roku,Personnel
1626,185,6df446b4-8d31-8187-f010-5c19b41c8cc9,9,1,20260106,883,19,1,14,0,0,Warburg Pincus,Personnel
1627,122,27b115fb-2055-2c0d-2411-0dd0f97236f7,5,2,20251222,1069,1,1,17,0,0,Convene 31,Personnel
1628,244,7d46b8c4-ff9d-c479-a816-0a9a992e63f9,16,5,20260123,546,1,1,9,0,0,Guidehouse,Personnel
1629,249,db81b5e0-ed39-264c-eec1-fbd4b229af8b,17,4,20251113,713,17,1,11,0,0,StoneX Group Inc,Personnel
1630,292,8e96a1f0-ce5a-0b2f-1a36-99a2372b98c6,26,4,20260212,893,1,1,14,0,0,The Bliss Group,Personnel
1631,1,a2d996fc-9e97-16e4-3c98-80a889ae7c23,1,1,20260112,548,3,1,9,0,1,The New York & Presbyterian,Personnel
1632,235,f06e7818-c806-e815-6f72-0adca9c98da0,14,1,20260120,880,11,1,14,0,0,32 BJ Union,Personnel
1633,103,35b30d2f-1b6c-cfc5-0e89-270841512c15,4,2,20251231,734,15,1,12,0,0,Convene,Personnel
1634,177,4126361d-64f5-b5ab-3688-87d343197bdf,8,3,20251120,718,14,1,11,0,0,Amazon,Personnel
1635,225,063184eb-9f84-9834-0dfd-435c403cb9b5,13,2,20251103,887,19,1,14,1,1,Roku,Personnel
1636,170,b9049117-bef6-b91f-fd9f-2b2a444e86d1,8,3,20260128,853,3,1,14,0,0,Amazon,Personnel
1637,227,0d07eedf-aa28-8d27-15ab-2292b9377e9c,13,2,20251222,699,4,1,11,0,0,Roku,Personnel
1638,24,052d3456-bf63-939b-e6bb-264b60d69376,1,1,20251217,657,13,1,10,0,0,The New York & Presbyterian,Personnel
1639,35,716919e4-8bfe-3ef4-160a-34318ca8fdfc,1,1,20260106,621,2,1,10,0,0,The New York & Presbyterian,Personnel
1640,10,0277cfb8-1a69-f658-b217-40ab8c44af4a,1,1,20251205,502,20,1,8,0,1,The New York & Presbyterian,Personnel
1641,235,f06e7818-c806-e815-6f72-0adca9c98da0,14,1,20260120,728,8,2,12,0,0,32 BJ Union,Visitor
1642,264,3ad3e6dc-3c16-70e7-c47c-d2bba5b7aa2d,19,2,20251203,624,3,1,10,0,0,Elite Model World,Personnel
1643,237,d6c4cde6-4b32-3805-b330-42c08d876ff8,15,5,20260121,812,9,1,13,0,0,Canada,Personnel
1644,28,3919f338-f22c-dcca-a980-b6d5b90849fd,1,1,20251209,567,15,1,9,0,0,The New York & Presbyterian,Personnel
1645,3,bc0a8b13-9278-8b74-40b5-c505a31bc64a,1,1,20260206,645,14,2,10,0,0,The New York & Presbyterian,Visitor
1646,24,052d3456-bf63-939b-e6bb-264b60d69376,1,1,20251121,770,10,1,12,0,0,The New York & Presbyterian,Personnel
1647,222,22ee28a3-fcbf-eeaf-5ca2-d3f07c062749,13,2,20251208,511,20,1,8,0,0,Roku,Personnel
1648,230,0cb306f5-6af0-a4a4-ce4e-7234015e9032,14,1,20251229,826,6,1,13,0,0,32 BJ Union,Personnel
1649,68,d85cabd3-2f4e-6197-136d-8226a2ad4942,2,1,20251119,554,18,2,9,0,0,Ralph Lauren Corporation,Visitor
1650,250,88dea244-089b-b75c-436e-55fe69ea8c46,17,4,20251212,622,14,1,10,0,0,StoneX Group Inc,Personnel
1651,69,9b0b5824-3206-0961-db19-b5a6bf2ff3bf,2,1,20251202,551,17,1,9,0,0,Ralph Lauren Corporation,Personnel
1652,90,0237f393-aae5-d173-a32c-020eeb16207d,3,2,20251208,778,10,1,12,0,0,FASHIONPHILE,Personnel
1653,140,2383493d-e42f-25fb-ba12-41e93ea56985,6,1,20251114,551,6,1,9,0,0,Jack Studios Inc,Personnel
1654,217,a7d16a68-2ebb-fbb8-08df-7af4ea088bd8,12,3,20251231,897,8,1,14,0,0,Palantir & Current,Personnel
1655,272,ce8e4e06-9d22-ba68-1f2f-f3b5dc240587,20,3,20251119,821,15,1,13,0,0,West Monroe,Personnel
1656,7,1d2a6e46-8de1-6bb4-5927-fe7483fc0f15,1,1,20260105,626,7,1,10,0,0,The New York & Presbyterian,Personnel
1657,287,ea0ef881-5cbd-8807-49f1-d3101d4ed15e,24,2,20260108,909,4,1,15,1,1,Locality,Personnel
1658,165,5b1b0279-4f83-823f-a667-5cbadc7b4dbf,7,3,20251231,436,8,1,7,1,1,Mizuho Americas Services,Personnel
1659,115,5c36f1c8-79da-fb49-82f6-19d3198b6f66,5,2,20260102,488,4,2,8,0,0,Convene 31,Visitor
1660,10,0277cfb8-1a69-f658-b217-40ab8c44af4a,1,1,20260122,689,11,2,11,0,1,The New York & Presbyterian,Visitor
1661,126,d80a8c59-718d-8c54-c7c2-57413d97f336,5,2,20260108,669,17,1,11,0,0,Convene 31,Personnel
1662,274,446d13ab-c32f-2891-362f-54a2fc21d6ad,21,4,20251103,576,16,1,9,0,0,STRAUB COLLABORATIVE,Personnel
1663,237,d6c4cde6-4b32-3805-b330-42c08d876ff8,15,5,20251117,636,11,2,10,0,0,Canada,Visitor
1664,45,b469204b-1fee-9686-e3b9-358773052115,1,1,20251106,659,18,1,10,0,0,The New York & Presbyterian,Personnel
1665,294,fd18849c-e2ba-23c6-4b3b-bc7efc31c684,27,5,20260211,627,12,2,10,0,0,Equus Workforce,Visitor
1666,281,5906391c-98ac-9145-f1b8-eeb8dc7d87e1,22,5,20251210,607,20,1,10,0,0,JP Morgan Chase,Personnel
1667,181,ac4dc73d-cbad-8afc-bba6-e296288a1b0f,8,3,20260112,913,17,1,15,0,0,Amazon,Personnel
1668,85,2e7ec643-23c3-3688-05b9-5d7c60f10718,3,2,20251222,746,20,1,12,0,0,FASHIONPHILE,Personnel
1669,192,9fe06dd1-66c9-decf-2075-a2b9694ed7e8,9,1,20260107,635,17,1,10,0,0,Warburg Pincus,Personnel
1670,163,e32df4d1-7d9f-d2db-e826-f70d72e24d2c,7,3,20251121,557,11,1,9,0,0,Mizuho Americas Services,Personnel
1671,155,c15dc3c6-879b-4d76-efcb-fcb55d1e6214,7,3,20260126,606,10,2,10,0,0,Mizuho Americas Services,Visitor
1672,262,33bceaa6-7a1b-02c3-2dfa-cb17d36d9bc9,19,2,20251103,595,13,1,9,0,0,Elite Model World,Personnel
1673,183,d756cb75-bbb7-954e-9e8f-8a7f69895246,9,1,20251231,539,20,1,8,0,0,Warburg Pincus,Personnel
1674,205,d623c737-d3ef-e076-3595-0a824e9a48e3,11,4,20260121,805,11,1,13,0,0,RGN-New York XXXII LLC,Personnel
1675,118,7f69be5f-db4a-fafa-815f-f52841f1cddb,5,2,20260108,594,9,1,9,0,0,Convene 31,Personnel
1676,57,08c9058c-e891-3cac-4f9e-74d35273bef6,2,1,20251117,746,17,1,12,0,0,Ralph Lauren Corporation,Personnel
1677,72,cfbbe025-08e3-d4c2-bd14-8ec3e9f21f5f,3,2,20251104,741,16,1,12,0,0,FASHIONPHILE,Personnel
1678,74,301ab779-eb79-7bfc-e991-321f5a2cfbad,3,2,20251201,540,5,1,9,1,1,FASHIONPHILE,Personnel
1679,59,cc6b6a81-8e6b-00fd-b027-35ced08bbdf5,2,1,20251120,605,6,1,10,0,0,Ralph Lauren Corporation,Personnel
1680,284,c43eba0b-e813-b4fa-e8a4-8894f7f2564e,23,5,20251113,855,3,2,14,0,0,Cahill Gordon,Visitor
1681,65,cc602dda-eea9-e82b-49e4-3a3583652287,2,1,20251229,712,12,1,11,1,1,Ralph Lauren Corporation,Personnel
1682,13,aabf7434-d264-ad4f-1096-7561dd51e1d8,1,1,20260113,774,12,1,12,0,0,The New York & Presbyterian,Personnel
1683,126,d80a8c59-718d-8c54-c7c2-57413d97f336,5,2,20251113,915,5,2,15,0,0,Convene 31,Visitor
1684,214,1d0e7475-63e6-11a9-1c8f-09f4c7dad914,12,3,20251211,570,3,1,9,0,0,Palantir & Current,Personnel
1685,13,aabf7434-d264-ad4f-1096-7561dd51e1d8,1,1,20251126,700,2,1,11,0,1,The New York & Presbyterian,Personnel
1686,124,c751cc4a-36fc-f9ae-a6d8-ab1f25da3e8d,5,2,20251110,1091,4,1,18,0,0,Convene 31,Personnel
1687,260,55b685d7-cb6a-2792-18a6-efbc096bb8b5,18,1,20260106,499,1,1,8,1,1,RXR (75 Rock),Personnel
1688,198,37fec987-e539-7968-dc35-a1d5b60213be,10,4,20251117,667,16,1,11,0,0,Linhart Dentistry,Personnel
1689,222,22ee28a3-fcbf-eeaf-5ca2-d3f07c062749,13,2,20251104,857,20,2,14,0,1,Roku,Visitor
1690,248,7b7ec8a5-9ff2-75e0-6f53-0251394f0bbf,16,5,20251111,564,4,1,9,0,0,Guidehouse,Personnel
1691,197,f574c172-0495-7752-55a9-a473e6a7e108,10,4,20251201,725,4,1,12,0,0,Linhart Dentistry,Personnel
1692,107,eb36e847-ced1-f9a9-6ca2-16ddecbaddac,4,2,20251106,625,14,1,10,0,0,Convene,Personnel
1693,228,1a2abf01-34ee-fdd9-5fab-ed59f55edec7,13,2,20260126,793,9,1,13,0,0,Roku,Personnel
1694,11,16fe5474-486b-fd72-8c59-0387aa913cef,1,1,20260102,675,1,2,11,0,0,The New York & Presbyterian,Visitor
1695,253,2a84fae7-ad6e-ceb2-50a5-ea605b912601,17,4,20260108,635,1,1,10,0,0,StoneX Group Inc,Personnel
1696,136,ab73affd-8024-03e9-753c-aa05046497be,6,1,20260212,594,16,1,9,0,0,Jack Studios Inc,Personnel
1697,296,28fe66be-b334-41e0-2ebe-6cb3174df322,28,1,20260105,685,18,1,11,0,1,BasePoint Capital,Personnel
1698,99,84a32dd2-48e7-8e1f-12f0-2797395da24c,4,2,20251114,681,15,1,11,0,0,Convene,Personnel
1699,131,827ed2f0-ac49-49cb-da81-cbd09c862eea,6,1,20251210,674,15,1,11,0,1,Jack Studios Inc,Personnel
1700,226,97bf0c03-ec79-b168-9c70-3bc506983b03,13,2,20260203,647,10,1,10,0,0,Roku,Personnel
1701,85,2e7ec643-23c3-3688-05b9-5d7c60f10718,3,2,20251204,526,14,1,8,1,1,FASHIONPHILE,Personnel
1702,75,12fa863d-6565-5988-6d20-9567ff7957c9,3,2,20260112,674,14,1,11,0,0,FASHIONPHILE,Personnel
1703,213,808fb319-d439-5940-5e72-845190d0d1a9,12,3,20251114,491,9,1,8,0,0,Palantir & Current,Personnel
1704,58,d112b16f-b0e9-f3be-51db-58d0756e8327,2,1,20260129,786,10,1,13,0,0,Ralph Lauren Corporation,Personnel
1705,237,d6c4cde6-4b32-3805-b330-42c08d876ff8,15,5,20260105,657,17,1,10,0,0,Canada,Personnel
1706,120,92c5f84d-48e8-98a9-1d3b-a4a31764e199,5,2,20260205,990,16,1,16,0,0,Convene 31,Personnel
1707,37,0002703b-c8c5-cddf-f827-adfd55d36b06,1,1,20251110,752,19,1,12,0,0,The New York & Presbyterian,Personnel
1708,94,c666fcc8-ce0e-93fe-a94b-6c0f8384ed78,4,2,20251125,692,11,2,11,0,0,Convene,Visitor
1709,247,5bf977b9-12f1-0097-96ed-7909951f0e03,16,5,20251216,634,6,1,10,0,0,Guidehouse,Personnel
1710,251,cbc36bef-5a5f-9e73-0222-2ec1b285b0f7,17,4,20251224,640,14,1,10,0,0,StoneX Group Inc,Personnel
1711,141,585ccf26-4246-9083-979b-3e11ed5c96a5,6,1,20251211,558,19,1,9,0,0,Jack Studios Inc,Personnel
